name,ascii_name,pop,timezone,country,lat,lng
Luohe,Luohe,1294974,Asia/Shanghai,CN,33.56394,114.04272
Xiangyang,Xiangyang,1294733,Asia/Shanghai,CN,32.0422,112.14479
Yangjiang,Yangjiang,1292987,Asia/Shanghai,CN,21.85563,111.96272
Nashik,Nashik,1289497,Asia/Kolkata,IN,19.99727,73.79096
Yixing,Yixing,1285785,Asia/Shanghai,CN,31.36059,119.82016
Pimpri,Pimpri,1284606,Asia/Kolkata,IN,18.62292,73.80696
Amman,Amman,1275857,Asia/Amman,JO,31.95522,35.94503
Sharjah,Sharjah,1274749,Asia/Dubai,AE,25.33737,55.41206
Budta,Budta,1273715,Asia/Manila,PH,7.20417,124.43972
Belgrade,Belgrade,1273651,Europe/Belgrade,RS,44.80401,20.46513
Montevideo,Montevideo,1270737,America/Montevideo,UY,-34.90328,-56.18816
Lusaka,Lusaka,1267440,Africa/Lusaka,ZM,-15.40669,28.28713
Xuchang,Xuchang,1265536,Asia/Shanghai,CN,34.03189,113.86299
Kalyān,Kalyan,1262255,Asia/Kolkata,IN,19.2437,73.13554
Zigong,Zigong,1262064,Asia/Shanghai,CN,29.34162,104.77689
Thāne,Thane,1261517,Asia/Kolkata,IN,19.19704,72.96355
Munich,Munich,1260391,Europe/Berlin,DE,48.13743,11.57549
Nizhniy Novgorod,Nizhniy Novgorod,1259013,Europe/Moscow,RU,56.32867,44.00205
Jepara,Jepara,1257912,Asia/Jakarta,ID,-6.5924,110.671
Maputo,Maputo,1254837,Africa/Maputo,MZ,-25.96553,32.58322
Xuzhou,Xuzhou,1253991,Asia/Shanghai,CN,34.20442,117.28386
Dammam,Dammam,1252523,Asia/Riyadh,SA,26.43442,50.10326
Ra’s Bayrūt,Ra's Bayrut,1251739,Asia/Beirut,LB,33.9,35.48333
Neijiang,Neijiang,1251095,Asia/Shanghai,CN,29.58354,105.06216
Shiraz,Shiraz,1249942,Asia/Tehran,IR,29.61031,52.53113
Yiyang,Yiyang,1249807,Asia/Shanghai,CN,28.58917,112.32833
Kananga,Kananga,1247168,Africa/Lubumbashi,CD,-5.89624,22.41659
Kazan,Kazan,1243500,Europe/Moscow,RU,55.78874,49.12214
Suwon,Suwon,1241311,Asia/Seoul,KR,37.29111,127.00889
Jining,Jining,1241012,Asia/Shanghai,CN,35.405,116.58139
Barquisimeto,Barquisimeto,1240714,America/Caracas,VE,10.0647,-69.35703
Shubrā al Khaymah,Shubra al Khaymah,1240289,Africa/Cairo,EG,30.12511,31.25053
Port-au-Prince,Port-au-Prince,1234742,America/Port-au-Prince,HT,18.54349,-72.33881
Xinyang,Xinyang,1230042,Asia/Shanghai,CN,32.12278,114.06556
Liaocheng,Liaocheng,1229768,Asia/Shanghai,CN,36.45064,116.00247
Jinzhong,Jinzhong,1226617,Asia/Shanghai,CN,37.68403,112.75471
Meerut,Meerut,1223184,Asia/Kolkata,IN,28.98002,77.70636
Nowrangapur,Nowrangapur,1220946,Asia/Kolkata,IN,19.23114,82.54826
Faridabad,Faridabad,1220229,Asia/Kolkata,IN,28.41124,77.31316
Peshawar,Peshawar,1218773,Asia/Karachi,PK,34.008,71.57849
Karbala,Karbala,1218732,Asia/Baghdad,IQ,32.61603,44.02488
Changzhi,Changzhi,1214940,Asia/Shanghai,CN,36.18389,113.10528
Tianshui,Tianshui,1212791,Asia/Shanghai,CN,34.57952,105.74238
Mombasa,Mombasa,1208333,Africa/Nairobi,KE,-4.05466,39.66359
Mandalay,Mandalay,1208099,Asia/Yangon,MM,21.97473,96.08359
Barranquilla,Barranquilla,1206319,America/Bogota,CO,10.96854,-74.78132
Kayseri,Kayseri,1204641,Europe/Istanbul,TR,38.73222,35.48528
Chelyabinsk,Chelyabinsk,1202371,Asia/Yekaterinburg,RU,55.15402,61.42915
Mérida,Merida,1201000,America/Merida,MX,20.97537,-89.61696
Bulawayo,Bulawayo,1200337,Africa/Harare,ZW,-20.15,28.58333
Shymkent,Shymkent,1200000,Asia/Almaty,KZ,42.3,69.6
Omdurman,Omdurman,1200000,Africa/Khartoum,SD,15.64453,32.47773
Santiago de los Caballeros,Santiago de los Caballeros,1200000,America/Santo_Domingo,DO,19.4517,-70.69703
Hiroshima,Hiroshima,1199391,Asia/Tokyo,JP,34.4,132.45
Weinan,Weinan,1199290,Asia/Shanghai,CN,34.50355,109.50891
Ghāziābād,Ghaziabad,1199191,Asia/Kolkata,IN,28.66535,77.43915
Matola,Matola,1198988,Africa/Maputo,MZ,-25.96222,32.45889
Dhanbad,Dhanbad,1196214,Asia/Kolkata,IN,23.79759,86.42992
Dombivli,Dombivli,1193000,Asia/Kolkata,IN,19.21667,73.08333
Fes,Fes,1191905,Africa/Casablanca,MA,34.03313,-5.00028
Gustavo Adolfo Madero,Gustavo Adolfo Madero,1185772,America/Mexico_City,MX,19.49392,-99.11075
Nouakchott,Nouakchott,1184530,Africa/Nouakchott,MR,18.08581,-15.9785
Kisangani,Kisangani,1181788,Africa/Lubumbashi,CD,0.51528,25.19099
Jiaxing,Jiaxing,1180000,Asia/Shanghai,CN,30.7522,120.75
Omsk,Omsk,1172070,Asia/Omsk,RU,54.99244,73.36859
Guarulhos,Guarulhos,1169577,America/Sao_Paulo,BR,-23.46278,-46.53333
Bandar Lampung,Bandar Lampung,1166066,Asia/Jakarta,ID,-5.42917,105.26111
Prague,Prague,1165581,Europe/Prague,CZ,50.08804,14.42076
Varanasi,Varanasi,1164404,Asia/Kolkata,IN,25.31668,83.01041
Batam,Batam,1164352,Asia/Jakarta,ID,1.14937,104.02491
Jiujiang,Jiujiang,1164268,Asia/Shanghai,CN,29.70475,116.00206
Samara,Samara,1163399,Europe/Samara,RU,53.20007,50.15
Aba,Aba,1160000,Africa/Lagos,NG,5.10658,7.36667
Copenhagen,Copenhagen,1153615,Europe/Copenhagen,DK,55.67594,12.56553
Sofia,Sofia,1152556,Europe/Sofia,BG,42.69751,23.32415
Anyang,Anyang,1146839,Asia/Shanghai,CN,36.096,114.38278
Birmingham,Birmingham,1144919,Europe/London,GB,52.48142,-1.89983
Bijie,Bijie,1137383,Asia/Shanghai,CN,27.30193,105.28627
Monterrey,Monterrey,1135512,America/Monterrey,MX,25.67507,-100.31847
Kigali,Kigali,1132686,Africa/Kigali,RW,-1.94995,30.05885
Rostov-na-Donu,Rostov-na-Donu,1130305,Europe/Moscow,RU,47.23135,39.72328
Zhuzhou,Zhuzhou,1129687,Asia/Shanghai,CN,27.83333,113.15
Malingao,Malingao,1121974,Asia/Manila,PH,7.16083,124.475
Ufa,Ufa,1120547,Asia/Yekaterinburg,RU,54.74306,55.96779
Ranchi,Ranchi,1120374,Asia/Kolkata,IN,23.34316,85.3094
Baku,Baku,1116513,Asia/Baku,AZ,40.37767,49.89201
Shangrao,Shangrao,1116486,Asia/Shanghai,CN,28.45179,117.94287
Lilongwe,Lilongwe,1115815,Africa/Blantyre,MW,-13.96692,33.78725
Huaibei,Huaibei,1113321,Asia/Shanghai,CN,33.97444,116.79167
Maiduguri,Maiduguri,1110000,Africa/Lagos,NG,11.84692,13.15712
Meishan,Meishan,1107742,Asia/Shanghai,CN,30.04392,103.83696
Ciudad Nezahualcoyotl,Ciudad Nezahualcoyotl,1104585,America/Mexico_City,MX,19.40061,-99.01483
Mwanza,Mwanza,1104521,Africa/Dar_es_Salaam,TZ,-2.51667,32.9
Bogor,Bogor,1099422,Asia/Jakarta,ID,-6.59444,106.78917
Sendai,Sendai,1096704,Asia/Tokyo,JP,38.26667,140.86667
Yerevan,Yerevan,1093485,Asia/Yerevan,AM,40.18111,44.51361
Amritsar,Amritsar,1092450,Asia/Kolkata,IN,31.62234,74.87534
Krasnoyarsk,Krasnoyarsk,1090811,Asia/Krasnoyarsk,RU,56.01839,92.86717
Fuzhou,Fuzhou,1089888,Asia/Shanghai,CN,27.95999,116.33333
Guigang,Guigang,1086327,Asia/Shanghai,CN,23.11603,109.59472
Pekanbaru,Pekanbaru,1085000,Asia/Jakarta,ID,0.51667,101.44167
Ilorin,Ilorin,1080000,Africa/Lagos,NG,8.49664,4.54214
Hengyang,Hengyang,1075516,Asia/Shanghai,CN,26.88946,112.61888
Prayagraj,Prayagraj,1073438,Asia/Kolkata,IN,25.44478,81.84322
Goyang-si,Goyang-si,1073069,Asia/Seoul,KR,37.65639,126.835
Visakhapatnam,Visakhapatnam,1063178,Asia/Kolkata,IN,17.68009,83.20161
Yulin,Yulin,1056743,Asia/Shanghai,CN,22.6305,110.14686
Jingzhou,Jingzhou,1052282,Asia/Shanghai,CN,30.35028,112.19028
Port Elizabeth,Port Elizabeth,1050078,Africa/Johannesburg,ZA,-33.96109,25.61494
Tbilisi,Tbilisi,1049498,Asia/Tbilisi,GE,41.69411,44.83368
Voronezh,Voronezh,1047549,Europe/Moscow,RU,51.67204,39.1843
Xinxiang,Xinxiang,1047088,Asia/Shanghai,CN,35.19033,113.80151
Yichun,Yichun,1045952,Asia/Shanghai,CN,27.83333,114.4
Taichung,Taichung,1040725,Asia/Taipei,TW,24.1469,120.6839
Sokoto,Sokoto,1040000,Africa/Lagos,NG,13.06269,5.24322
Jos,Jos,1040000,Africa/Lagos,NG,9.92849,8.89212
Tangier,Tangier,1035141,Africa/Casablanca,MA,35.76727,-5.79975
Teni,Teni,1034724,Asia/Kolkata,IN,10.01115,77.47772
Xianyang,Xianyang,1034081,Asia/Shanghai,CN,34.33778,108.70261
Mexicali,Mexicali,1032686,America/Tijuana,MX,32.62781,-115.45446
Pointe-Noire,Pointe-Noire,1032000,Africa/Brazzaville,CG,-4.77609,11.86352
Seongnam-si,Seongnam-si,1031935,Asia/Seoul,KR,37.43861,127.13778
Maceió,Maceio,1031597,America/Maceio,BR,-9.66583,-35.73528
Campinas,Campinas,1031554,America/Sao_Paulo,BR,-22.90556,-47.06083
Sanya,Sanya,1031396,Asia/Shanghai,CN,18.25435,109.50947
Rangpur,Rangpur,1031388,Asia/Dhaka,BD,25.74664,89.25166
Kirkuk,Kirkuk,1031000,Asia/Baghdad,IQ,35.46806,44.39222
Jabalpur,Jabalpur,1030168,Asia/Kolkata,IN,23.16697,79.95006
Comilla,Comilla,1030000,Asia/Dhaka,BD,23.46186,91.18503
Shaoguan,Shaoguan,1028460,Asia/Shanghai,CN,24.8,113.58333
Hāora,Haora,1027672,Asia/Kolkata,IN,22.57688,88.31857
San Jose,San Jose,1026908,America/Los_Angeles,US,37.33939,-121.89496
Changwon,Changwon,1025702,Asia/Seoul,KR,35.22806,128.68111
Longyan,Longyan,1025087,Asia/Shanghai,CN,25.07485,117.01775
Dublin,Dublin,1024027,Europe/Dublin,IE,53.33306,-6.24889
Tiruchirappalli,Tiruchirappalli,1022518,Asia/Kolkata,IN,10.8155,78.69651
Yongzhou,Yongzhou,1020715,Asia/Shanghai,CN,26.42389,111.61306
Calgary,Calgary,1019942,America/Edmonton,CA,51.05011,-114.08529
Brussels,Brussels,1019022,Europe/Brussels,BE,50.85045,4.34878
Sambhaji Nagar,Sambhaji Nagar,1016441,Asia/Kolkata,IN,19.87757,75.34226
Huzhou,Huzhou,1015937,Asia/Shanghai,CN,30.8703,120.0933
Odesa,Odesa,1015826,Europe/Kyiv,UA,46.48572,30.74383
Volgograd,Volgograd,1013533,Europe/Volgograd,RU,48.71939,44.50183
Edmonton,Edmonton,1010899,America/Edmonton,CA,53.55014,-113.46871
Wuwei,Wuwei,1010295,Asia/Shanghai,CN,37.92672,102.63202
Namangan,Namangan,1010000,Asia/Tashkent,UZ,40.9983,71.67257
Arequipa,Arequipa,1008290,America/Lima,PE,-16.39889,-71.535
Hanzhong,Hanzhong,1006557,Asia/Shanghai,CN,33.07507,107.02214
Hezhou,Hezhou,1005490,Asia/Shanghai,CN,24.40357,111.56675
Shivaji Nagar,Shivaji Nagar,1000000,Asia/Kolkata,IN,18.53017,73.85263
Zhu Cheng City,Zhu Cheng City,1000000,Asia/Shanghai,CN,35.99502,119.40259
Dongying,Dongying,998968,Asia/Shanghai,CN,37.46271,118.49165
Luzhou,Luzhou,998900,Asia/Shanghai,CN,28.8903,105.42575
Sholapur,Sholapur,997281,Asia/Kolkata,IN,17.67152,75.91044
Marrakesh,Marrakesh,995871,Africa/Casablanca,MA,31.63416,-7.99994
Guatemala City,Guatemala City,994938,America/Guatemala,GT,14.64072,-90.51327
Meizhou,Meizhou,992351,Asia/Shanghai,CN,24.28859,116.11768
Yueyang,Yueyang,991465,Asia/Shanghai,CN,29.37455,113.09481
Laiwu,Laiwu,989535,Asia/Shanghai,CN,36.19278,117.65694
Da Nang,Da Nang,988561,Asia/Ho_Chi_Minh,VN,16.06778,108.22083
Benxi,Benxi,987717,Asia/Shanghai,CN,41.28861,123.765
Perm,Perm,982419,Asia/Yekaterinburg,RU,58.01046,56.25017
Zaria,Zaria,980000,Africa/Lagos,NG,11.11128,7.7227
Chiba,Chiba,979768,Asia/Tokyo,JP,35.6,140.11667
Pingdingshan,Pingdingshan,979130,Asia/Shanghai,CN,33.73847,113.30119
Srinagar,Srinagar,975857,Asia/Kolkata,IN,34.08565,74.80555
Managua,Managua,973087,America/Managua,NI,12.13282,-86.2504
Bengbu,Bengbu,972784,Asia/Shanghai,CN,32.94083,117.36083
Salé,Sale,972299,Africa/Casablanca,MA,34.0531,-6.79846
Jerusalem,Jerusalem,971800,Asia/Jerusalem,IL,31.76904,35.21633
Dnipro,Dnipro,968502,Europe/Kyiv,UA,48.46664,35.04066
Cebu City,Cebu City,964169,Asia/Manila,PH,10.31672,123.89071
Köln,Koeln,963395,Europe/Berlin,DE,50.93333,6.95
Tiruppur,Tiruppur,963173,Asia/Kolkata,IN,11.11541,77.35456
Ulsan,Ulsan,962865,Asia/Seoul,KR,35.53722,129.31667
Chandīgarh,Chandigarh,960787,Asia/Kolkata,IN,30.73629,76.7884
Xiangtan,Xiangtan,959303,Asia/Shanghai,CN,27.85,112.9
Linfen,Linfen,959198,Asia/Shanghai,CN,36.08889,111.51889
Victoria,Victoria,956800,Asia/Hong_Kong,HK,22.2875,114.14417
Jacksonville,Jacksonville,954614,America/New_York,US,30.33218,-81.65565
Zhenjiang,Zhenjiang,950516,Asia/Shanghai,CN,32.21086,119.45508
Ciudad Guayana,Ciudad Guayana,950000,America/Caracas,VE,8.35122,-62.64102
Enugu,Enugu,950000,Africa/Lagos,NG,6.44132,7.49883
Rosario,Rosario,948312,America/Argentina/Cordoba,AR,-32.94682,-60.63932
Sulţānah,Sultanah,946697,Asia/Riyadh,SA,24.49258,39.58572
Kitakyushu,Kitakyushu,940978,Asia/Tokyo,JP,33.85181,130.85034
Kingston,Kingston,937700,America/Jamaica,JM,17.99702,-76.79358
Baoshan,Baoshan,935618,Asia/Shanghai,CN,25.11626,99.16366
Austin,Austin,931830,America/Chicago,US,30.26715,-97.74306
Rui’an,Rui'an,927383,Asia/Shanghai,CN,27.77605,120.65859
Chihuahua,Chihuahua,925762,America/Chihuahua,MX,28.63528,-106.08889
Nay Pyi Taw,Nay Pyi Taw,925000,Asia/Yangon,MM,19.745,96.12972
Jodhpur,Jodhpur,921476,Asia/Kolkata,IN,26.26841,73.00594
Trujillo,Trujillo,919899,America/Lima,PE,-8.11599,-79.02998
Fort Worth,Fort Worth,918915,America/Chicago,US,32.72541,-97.32085
Salem,Salem,917414,Asia/Kolkata,IN,11.65376,78.15538
São Luís,Sao Luis,917237,America/Fortaleza,BR,-2.52972,-44.30278
Cartagena,Cartagena,914552,America/Bogota,CO,10.39972,-75.51444
Laibin,Laibin,910282,Asia/Shanghai,CN,23.74743,109.22222
Warri,Warri,910000,Africa/Lagos,NG,5.51737,5.75006
Naples,Naples,909048,Europe/Rome,IT,40.85216,14.26811
Padang,Padang,909040,Asia/Jakarta,ID,-0.94924,100.35427
Xiaogan,Xiaogan,908266,Asia/Shanghai,CN,30.92689,113.92221
Campo Grande,Campo Grande,906092,America/Campo_Grande,BR,-20.44278,-54.64639
Columbus,Columbus,905748,America/New_York,US,39.96118,-82.99879
Ziyang,Ziyang,905729,Asia/Shanghai,CN,30.12108,104.64811
Bobo-Dioulasso,Bobo-Dioulasso,904920,Africa/Ouagadougou,BF,11.17715,-4.2979
Quzhou,Quzhou,902767,Asia/Shanghai,CN,28.95944,118.86861
Blantyre,Blantyre,902588,Africa/Blantyre,MW,-15.78499,35.00854
Petaling Jaya,Petaling Jaya,902086,Asia/Kuala_Lumpur,MY,3.10726,101.60671
Donetsk,Donetsk,901645,Europe/Kyiv,UA,48.023,37.80224
Abū Ghurayb,Abu Ghurayb,900000,Asia/Baghdad,IQ,33.30563,44.18477
Qom,Qom,900000,Asia/Tehran,IR,34.6401,50.8764
Bishkek,Bishkek,900000,Asia/Bishkek,KG,42.87,74.59
Zaozhuang,Zaozhuang,899753,Asia/Shanghai,CN,34.86472,117.55417
Krasnodar,Krasnodar,899541,Europe/Moscow,RU,45.04484,38.97603
Guwahati,Guwahati,899094,Asia/Kolkata,IN,26.1844,91.7458
Eskişehir,Eskisehir,898369,Europe/Istanbul,TR,39.77667,30.52056
Natal,Natal,896708,America/Fortaleza,BR,-5.795,-35.20944
Pingxiang,Pingxiang,893550,Asia/Shanghai,CN,27.61672,113.85353
Indianapolis,Indianapolis,887642,America/Indiana/Indianapolis,US,39.76838,-86.15804
Zhoushan,Zhoushan,882932,Asia/Shanghai,CN,29.98869,122.20488
Gwalior,Gwalior,882458,Asia/Kolkata,IN,26.22983,78.17337
Qiqihar,Qiqihar,882364,Asia/Shanghai,CN,47.33922,123.96154
Klang,Klang,879867,Asia/Kuala_Lumpur,MY,3.03667,101.44333
As Sulaymānīyah,As Sulaymaniyah,878146,Asia/Baghdad,IQ,35.56496,45.4329
Puning,Puning,874954,Asia/Shanghai,CN,23.31072,116.16869
Vijayawada,Vijayawada,874587,Asia/Kolkata,IN,16.50745,80.6466
Charlotte,Charlotte,874579,America/New_York,US,35.22709,-80.84313
Pikine,Pikine,874062,Africa/Dakar,SN,14.76457,-17.39071
Bhiwandi,Bhiwandi,874032,Asia/Kolkata,IN,19.30023,73.05881
Teresina,Teresina,871126,America/Fortaleza,BR,-5.08917,-42.80194
Marseille,Marseille,870731,Europe/Paris,FR,43.29695,5.38107
Ankang,Ankang,870126,Asia/Shanghai,CN,32.68,109.01722
Mysore,Mysore,868313,Asia/Kolkata,IN,12.29791,76.63925
Langfang,Langfang,868066,Asia/Shanghai,CN,39.52079,116.71471
Jiaozuo,Jiaozuo,865413,Asia/Shanghai,CN,35.23972,113.23306
San Francisco,San Francisco,864816,America/Los_Angeles,US,37.77493,-122.41942
Liverpool,Liverpool,864122,Europe/London,GB,53.41058,-2.97794
Aden,Aden,863000,Asia/Aden,YE,12.77944,45.03667
Rohini,Rohini,860000,Asia/Kolkata,IN,28.74322,77.06778
Wanxian,Wanxian,859662,Asia/Shanghai,CN,30.81601,108.37407
Guang’an,Guang'an,858159,Asia/Shanghai,CN,30.47413,106.63696
Johor Bahru,Johor Bahru,858118,Asia/Kuala_Lumpur,MY,1.4655,103.7578
Kanayannur,Kanayannur,851406,Asia/Kolkata,IN,9.96667,76.26667
Tegucigalpa,Tegucigalpa,850848,America/Tegucigalpa,HN,14.0818,-87.20681
Bucheon-si,Bucheon-si,850731,Asia/Seoul,KR,37.49889,126.78306
Turin,Turin,847287,Europe/Rome,IT,45.07049,7.68682
Al Ain City,Al Ain City,846747,Asia/Dubai,AE,24.19167,55.76056
Cheongju-si,Cheongju-si,846291,Asia/Seoul,KR,36.63722,127.48972
Libreville,Libreville,846090,Africa/Libreville,GA,0.39241,9.45356
Saratov,Saratov,844858,Europe/Saratov,RU,51.54056,46.00861
Ulan Bator,Ulan Bator,844818,Asia/Ulaanbaatar,MN,47.90771,106.88324
Weihai,Weihai,844310,Asia/Shanghai,CN,37.50914,122.11356
Takeo,Takeo,843931,Asia/Phnom_Penh,KH,10.99081,104.78498
Malang,Malang,843810,Asia/Jakarta,ID,-7.9797,112.6304
Haiphong,Haiphong,841520,Asia/Bangkok,VN,20.86481,106.68345
Cochabamba,Cochabamba,841276,America/La_Paz,BO,-17.3895,-66.1568
Ahvaz,Ahvaz,841145,Asia/Tehran,IR,31.31901,48.6842
Hubli,Hubli,840214,Asia/Kolkata,IN,15.34776,75.13378
Ipoh,Ipoh,840000,Asia/Kuala_Lumpur,MY,4.5841,101.0829
Zhabei,Zhabei,840000,Asia/Shanghai,CN,31.25861,121.45972
Xinyu,Xinyu,839488,Asia/Shanghai,CN,27.80429,114.93335
Bhubaneswar,Bhubaneswar,837000,Asia/Kolkata,IN,20.27241,85.83385
Yibin,Yibin,836340,Asia/Shanghai,CN,28.7593,104.63994
Kampung Baru Subang,Kampung Baru Subang,833571,Asia/Kuala_Lumpur,MY,3.15,101.53333
Bouaké,Bouake,832371,Africa/Abidjan,CI,7.69385,-5.03031
Samarinda,Samarinda,831460,Asia/Makassar,ID,-0.49167,117.14583
Taicang,Taicang,831113,Asia/Shanghai,CN,31.44778,121.09389
Biên Hòa,Bien Hoa,830829,Asia/Ho_Chi_Minh,VN,10.94469,106.82432
Nova Iguaçu,Nova Iguacu,823302,America/Sao_Paulo,BR,-22.75917,-43.45111
Chenzhou,Chenzhou,822534,Asia/Shanghai,CN,25.8,113.03333
Duque de Caxias,Duque de Caxias,818329,America/Sao_Paulo,BR,-22.78556,-43.31167
João Pessoa,Joao Pessoa,817511,America/Fortaleza,BR,-7.115,-34.86306
Bukavu,Bukavu,816811,Africa/Lubumbashi,CD,-2.49077,28.84281
Barcelona,Barcelona,815141,America/Caracas,VE,10.13625,-64.68618
Bangui,Bangui,812407,Africa/Bangui,CF,4.36122,18.55496
Hermosillo,Hermosillo,812229,America/Hermosillo,MX,29.1026,-110.97732
Ottawa,Ottawa,812129,America/Toronto,CA,45.41117,-75.69812
Cần Thơ,Can Tho,812088,Asia/Ho_Chi_Minh,VN,10.03711,105.78825
Culiacán,Culiacan,808416,America/Mazatlan,MX,24.79032,-107.38782
Malatya,Malatya,806156,Europe/Istanbul,TR,38.35018,38.31667
Anqing,Anqing,804493,Asia/Shanghai,CN,30.51365,117.04723
Oran,Oran,803329,Africa/Algiers,DZ,35.69906,-0.63588
Freetown,Freetown,802639,Africa/Freetown,SL,8.48714,-13.2356
San Pedro Sula,San Pedro Sula,801259,America/Tegucigalpa,HN,15.50417,-88.025
Narela,Narela,800000,Asia/Kolkata,IN,28.85267,77.09288
Xingtai,Xingtai,798770,Asia/Shanghai,CN,37.06306,114.49417
Niigata,Niigata,797591,Asia/Tokyo,JP,37.92259,139.04125
Muscat,Muscat,797000,Asia/Muscat,OM,23.58413,58.40778
Zarqa,Zarqa,792665,Asia/Amman,JO,32.07275,36.08796
Valencia,Valencia,792492,Europe/Madrid,ES,39.47391,-0.37966
Naucalpan de Juárez,Naucalpan de Juarez,792211,America/Mexico_City,MX,19.47851,-99.23963
Çankaya,Cankaya,792189,Europe/Istanbul,TR,39.9179,32.86268
Hamamatsu,Hamamatsu,791707,Asia/Tokyo,JP,34.7,137.73333
Kolwezi,Kolwezi,790248,Africa/Lubumbashi,CD,-10.71484,25.46674
Rahim Yar Khan,Rahim Yar Khan,788915,Asia/Karachi,PK,28.41987,70.30345
Pasragad Branch,Pasragad Branch,787878,Asia/Tehran,IR,34.77772,48.47168
Zhaotong,Zhaotong,787845,Asia/Shanghai,CN,27.31667,103.71667
Panzhihua,Panzhihua,787177,Asia/Shanghai,CN,26.58509,101.71276
Jalandhar,Jalandhar,785178,Asia/Kolkata,IN,31.32556,75.57917
Thiruvananthapuram,Thiruvananthapuram,784153,Asia/Kolkata,IN,8.4855,76.94924
Chuzhou,Chuzhou,782671,Asia/Shanghai,CN,32.32194,118.29778
Sakai,Sakai,782339,Asia/Tokyo,JP,34.58216,135.46653
Port Said,Port Said,780515,Africa/Cairo,EG,31.26531,32.3019
Cúcuta,Cucuta,777106,America/Bogota,CO,7.89391,-72.50782
Homs,Homs,775404,Asia/Damascus,SY,34.72682,36.72339
Xuanzhou,Xuanzhou,774332,Asia/Shanghai,CN,30.9525,118.75528
Tainan,Tainan,771235,Asia/Taipei,TW,22.99083,120.21333
Nampula,Nampula,770379,Africa/Maputo,MZ,-15.11646,39.2666
Shangyu,Shangyu,770000,Asia/Shanghai,CN,30.01556,120.87111
Bujumbura,Bujumbura,769317,Africa/Bujumbura,BI,-3.38193,29.36142
Łódź,Lodz,768755,Europe/Warsaw,PL,51.77058,19.47395
Tyumen,Tyumen,768358,Asia/Yekaterinburg,RU,57.15222,65.52722
Erzurum,Erzurum,767848,Europe/Istanbul,TR,39.90861,41.27694
Kahrīz,Kahriz,766706,Asia/Tehran,IR,34.3838,47.0553
Anshun,Anshun,765313,Asia/Shanghai,CN,26.25,105.93333
Rājshāhi,Rajshahi,763580,Asia/Dhaka,BD,24.374,88.60114
Kota,Kota,763088,Asia/Kolkata,IN,25.18254,75.83907
Wuzhou,Wuzhou,761948,Asia/Shanghai,CN,23.48054,111.28848
Qinhuangdao,Qinhuangdao,759718,Asia/Shanghai,CN,39.93167,119.58833
Benghazi,Benghazi,757490,Africa/Tripoli,LY,32.11486,20.06859
Kraków,Krakow,755050,Europe/Warsaw,PL,50.06143,19.93658
Touba,Touba,753315,Africa/Dakar,SN,14.85,-15.88333
Alīgarh,Aligarh,753207,Asia/Kolkata,IN,27.88145,78.07464
Shaoyang,Shaoyang,753194,Asia/Shanghai,CN,27.23818,111.46214
Pietermaritzburg,Pietermaritzburg,750845,Africa/Johannesburg,ZA,-29.61679,30.39278
Lomé,Lome,749700,Africa/Lome,TG,6.12874,1.22154
Winnipeg,Winnipeg,749607,America/Winnipeg,CA,49.8844,-97.14704
Bağcılar,Bagcilar,749024,Europe/Istanbul,TR,41.03903,28.85671
Bareilly,Bareilly,745435,Asia/Kolkata,IN,28.36678,79.43167
Buraydah,Buraydah,745353,Asia/Riyadh,SA,26.32599,43.97497
São Bernardo do Campo,Sao Bernardo do Campo,743372,America/Sao_Paulo,BR,-23.69389,-46.565
Hegang,Hegang,743307,Asia/Shanghai,CN,47.34727,130.29033
Morelia,Morelia,743275,America/Mexico_City,MX,19.70078,-101.18443
Riga,Riga,742572,Europe/Riga,LV,56.946,24.10589
Amsterdam,Amsterdam,741636,Europe/Amsterdam,NL,52.37403,4.88969
Ma’anshan,Ma'anshan,741531,Asia/Shanghai,CN,31.68579,118.51008
Shah Alam,Shah Alam,740750,Asia/Kuala_Lumpur,MY,3.08507,101.53281
Kumamoto,Kumamoto,738907,Asia/Tokyo,JP,32.80589,130.69181
Seattle,Seattle,737015,America/Los_Angeles,US,47.60621,-122.33207
Oyo,Oyo,736072,Africa/Lagos,NG,7.85367,3.93235
Torreón,Torreon,735340,America/Monterrey,MX,25.54389,-103.41898
Deyang,Deyang,735070,Asia/Shanghai,CN,31.13019,104.38198
Abeokuta,Abeokuta,735000,Africa/Lagos,NG,7.15571,3.34509
Quetta,Quetta,733675,Asia/Karachi,PK,30.18414,67.00141
Yangquan,Yangquan,731228,Asia/Shanghai,CN,37.8575,113.56333
Akure,Akure,730000,Africa/Lagos,NG,7.25256,5.19312
São José dos Campos,Sao Jose dos Campos,729737,America/Sao_Paulo,BR,-23.17944,-45.88694
Ashgabat,Ashgabat,727700,Asia/Ashgabat,TM,37.95,58.38333
Álvaro Obregón,Alvaro Obregon,726664,America/Mexico_City,MX,19.35867,-99.20329
Denpasar,Denpasar,725314,Asia/Makassar,ID,-8.65,115.21667
Muzaffarābād,Muzaffarabad,725000,Asia/Karachi,PK,34.37002,73.47082
Wanzhou,Wanzhou,723215,Asia/Shanghai,CN,30.76451,108.39586
San Luis Potosí,San Luis Potosi,722772,America/Mexico_City,MX,22.14982,-100.97916
Aguascalientes,Aguascalientes,722250,America/Mexico_City,MX,21.88234,-102.28259
